subject,item,condition,ID,ffd,sfd,gzd,tvt,gpt,skp,rgi,rgo,exp,wordtype,wordtype3,divergence,pred.raw
7,71,2,71.2,263,263,263,263,263,1,0,0,SCB,Pseudohomophone,1,NA,0.9
7,72,3,72.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,NA,0.9
7,73,1,73.1,210,210,210,210,210,1,0,0,SCB,Target,2,NA,0.9
7,75,3,75.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,NA,0.8
7,76,1,76.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,0.9
7,77,2,77.2,261,261,261,261,261,1,0,0,SCB,Pseudohomophone,1,NA,0.9
7,78,3,78.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,NA,0.9
7,79,1,79.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,0.4
7,80,2,80.2,355,355,355,514,355,1,1,0,SCB,Pseudohomophone,1,NA,0.8
7,81,3,81.3,236,236,236,236,236,1,0,0,SCB,Ortho_control,3,NA,1
7,82,1,82.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,0.7
7,83,2,83.2,261,261,261,261,261,1,0,0,SCB,Pseudohomophone,1,NA,1
7,84,3,84.3,NA,NA,NA,224,NA,0,1,0,SCB,Ortho_control,3,NA,0.5
7,85,1,85.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,1
7,86,2,86.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,NA,0.2
7,87,3,87.3,248,248,248,248,248,1,0,0,SCB,Ortho_control,3,NA,0.7
7,88,1,88.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,0.7
7,89,2,89.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,NA,0.8
7,91,1,91.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,0
7,95,2,95.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,NA,0.6
7,96,3,96.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,NA,0
7,97,1,97.1,171,171,171,171,171,1,0,0,SCB,Target,2,NA,0.6
7,98,2,98.2,229,229,229,229,229,1,0,0,SCB,Pseudohomophone,1,NA,0.7
7,99,3,99.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,NA,0.8
7,100,1,100.1,239,239,239,239,239,1,0,0,SCB,Target,2,NA,1
7,102,3,102.3,228,228,228,606,228,1,1,0,SCB,Ortho_control,3,NA,0.9
7,103,1,103.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,0.4
7,104,2,104.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,NA,0.5
7,106,1,106.1,216,216,216,216,216,1,0,0,SCB,Target,2,NA,1
7,107,2,107.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,NA,0.4
7,108,3,108.3,222,222,222,222,222,1,0,0,SCB,Ortho_control,3,NA,1
7,109,1,109.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,0.2
7,110,2,110.2,219,219,219,219,219,1,0,0,SCB,Pseudohomophone,1,NA,0.4
7,111,3,111.3,266,266,266,266,266,1,0,0,SCB,Ortho_control,3,NA,0.7
7,112,1,112.1,190,190,190,190,190,1,0,0,SCB,Target,2,NA,1
7,113,2,113.2,NA,NA,NA,459,NA,0,1,0,SCB,Pseudohomophone,1,NA,0.8
7,114,3,114.3,NA,NA,NA,484,NA,0,1,0,SCB,Ortho_control,3,NA,1
7,115,1,115.1,223,223,223,223,223,1,0,0,SCB,Target,2,NA,0
7,116,2,116.2,295,295,295,295,295,1,0,0,SCB,Pseudohomophone,1,NA,0.8
7,117,3,117.3,279,279,279,610,279,1,1,0,SCB,Ortho_control,3,NA,0.4
7,119,2,119.2,279,279,279,279,701,1,0,1,SCB,Pseudohomophone,1,NA,0.6
7,120,3,120.3,198,198,198,198,198,1,0,0,SCB,Ortho_control,3,NA,1
7,121,1,121.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,1
7,122,2,122.2,159,159,159,334,159,1,1,0,SCB,Pseudohomophone,1,NA,0.8
7,123,3,123.3,NA,NA,NA,197,NA,0,0,0,SCB,Ortho_control,3,NA,0.1
7,124,1,124.1,180,180,180,180,180,1,0,0,SCB,Target,2,NA,0.9
7,125,2,125.2,NA,NA,NA,574,NA,0,1,0,SCB,Pseudohomophone,1,NA,0.9
7,126,3,126.3,224,224,224,224,224,1,0,0,SCB,Ortho_control,3,NA,0.9
7,127,1,127.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,0.1
7,128,2,128.2,NA,NA,NA,276,NA,0,1,0,SCB,Pseudohomophone,1,NA,0.4
7,129,3,129.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,NA,0.8
7,130,1,130.1,283,283,283,283,283,1,0,0,SCB,Target,2,NA,0.3
7,131,2,131.2,318,318,318,318,497,1,0,1,SCB,Pseudohomophone,1,NA,0.5
7,132,3,132.3,212,212,212,212,212,1,0,0,SCB,Ortho_control,3,NA,0.5
7,133,1,133.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,0.7
7,134,2,134.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,NA,0.8
7,135,3,135.3,172,172,172,331,172,1,1,0,SCB,Ortho_control,3,NA,0.2
7,136,1,136.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,0.9
7,137,2,137.2,229,229,229,229,229,1,0,0,SCB,Pseudohomophone,1,NA,0.9
7,138,3,138.3,168,168,168,415,168,1,1,0,SCB,Ortho_control,3,NA,0.5
7,139,1,139.1,162,162,162,162,162,1,0,0,SCB,Target,2,NA,1
7,140,2,140.2,212,212,212,212,212,1,0,0,SCB,Pseudohomophone,1,NA,1
7,141,3,141.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,NA,0.8
7,142,1,142.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,1
7,143,2,143.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,NA,0.7
7,144,3,144.3,261,261,261,261,261,1,0,0,SCB,Ortho_control,3,NA,1
7,145,1,145.1,363,363,363,363,363,1,0,0,SCB,Target,2,NA,0.1
7,146,2,146.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,NA,0.1
7,147,3,147.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,NA,1
7,148,1,148.1,206,206,206,206,206,1,0,0,SCB,Target,2,NA,1
7,149,2,149.2,163,163,163,236,163,1,1,0,SCB,Pseudohomophone,1,NA,0.9
7,150,3,150.3,183,183,183,183,183,1,0,0,SCB,Ortho_control,3,NA,0.5
7,152,2,152.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,NA,1
7,153,3,153.3,143,143,143,143,143,1,0,0,SCB,Ortho_control,3,NA,1
7,154,1,154.1,155,155,155,155,155,1,0,0,SCB,Target,2,NA,0.8
7,155,2,155.2,189,189,189,189,189,1,0,0,SCB,Pseudohomophone,1,NA,0.3
7,156,3,156.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,NA,0.9
7,157,1,157.1,232,232,232,232,232,1,0,0,SCB,Target,2,NA,1
7,158,2,158.2,285,285,285,285,285,1,0,0,SCB,Pseudohomophone,1,NA,0.8
7,159,3,159.3,221,221,221,221,221,1,0,0,SCB,Ortho_control,3,NA,1
7,160,1,160.1,212,212,212,212,212,1,0,0,SCB,Target,2,NA,0.3
7,162,3,162.3,164,164,164,164,316,1,0,1,SCB,Ortho_control,3,NA,0.9
7,163,1,163.1,261,261,261,261,261,1,0,0,SCB,Target,2,NA,0
7,165,3,165.3,180,180,180,180,180,1,0,0,SCB,Ortho_control,3,NA,0.9
7,166,1,166.1,250,250,250,250,250,1,0,0,SCB,Target,2,NA,0.8
7,167,2,167.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,NA,0.3
7,168,3,168.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,NA,0.5
7,169,1,169.1,NA,NA,NA,318,NA,0,1,0,SCB,Target,2,NA,0.6
7,170,2,170.2,171,171,171,171,171,1,0,0,SCB,Pseudohomophone,1,NA,1
7,172,1,172.1,NA,NA,NA,113,NA,0,1,0,SCB,Target,2,NA,1
7,173,2,173.2,182,182,182,182,182,1,0,0,SCB,Pseudohomophone,1,NA,0.9
7,174,3,174.3,187,187,187,369,311,1,1,1,SCB,Ortho_control,3,NA,1
7,175,1,175.1,167,167,167,167,167,1,0,0,SCB,Target,2,NA,0.8
7,176,2,176.2,257,257,257,257,257,1,0,0,SCB,Pseudohomophone,1,NA,0.4
7,177,3,177.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,NA,0.6
7,178,1,178.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,NA,0.7
7,179,2,179.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,NA,0.6
7,180,3,180.3,157,157,157,323,157,1,1,0,SCB,Ortho_control,3,NA,0.6
8,1,3,1.3,223,NA,397,397,397,1,0,0,SCB,Ortho_control,3,170,0
8,2,1,2.1,226,226,226,226,226,1,0,0,SCB,Target,2,170,0.2
8,3,2,3.2,455,455,455,455,455,1,0,0,SCB,Pseudohomophone,1,170,0.2
8,5,1,5.1,315,NA,494,494,494,1,0,0,SCB,Target,2,170,0.3
8,6,2,6.2,287,287,287,287,287,1,0,0,SCB,Pseudohomophone,1,170,0.1
8,7,3,7.3,235,235,235,801,235,1,1,0,SCB,Ortho_control,3,170,0.5
8,8,1,8.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,170,0.3
8,9,2,9.2,434,NA,581,581,581,1,0,0,SCB,Pseudohomophone,1,170,0.7
8,10,3,10.3,352,NA,612,612,612,1,0,0,SCB,Ortho_control,3,170,0.4
8,11,1,11.1,248,248,248,248,248,1,0,0,SCB,Target,2,170,0.4
8,12,2,12.2,184,184,184,842,184,1,1,0,SCB,Pseudohomophone,1,170,0.9
8,13,3,13.3,272,NA,428,428,428,1,1,0,SCB,Ortho_control,3,170,0.7
8,14,1,14.1,205,205,205,205,205,1,0,0,SCB,Target,2,170,0.9
8,15,2,15.2,178,178,178,178,178,1,0,0,SCB,Pseudohomophone,1,170,1
8,16,3,16.3,281,281,281,281,281,1,0,0,SCB,Ortho_control,3,170,0
8,20,1,20.1,NA,NA,NA,180,NA,0,1,0,SCB,Target,2,170,0
8,21,2,21.2,724,724,724,724,724,1,0,0,SCB,Pseudohomophone,1,170,0.5
8,22,3,22.3,327,NA,532,532,532,1,0,0,SCB,Ortho_control,3,170,0.9
8,23,1,23.1,167,167,167,167,167,1,0,0,SCB,Target,2,170,0.8
8,24,2,24.2,196,196,196,196,196,1,0,0,SCB,Pseudohomophone,1,170,0.8
8,25,3,25.3,284,284,284,558,284,1,1,0,SCB,Ortho_control,3,170,0.2
8,27,2,27.2,183,183,183,756,183,1,0,0,SCB,Pseudohomophone,1,170,0.4
8,28,3,28.3,229,229,229,625,229,1,0,0,SCB,Ortho_control,3,170,1
8,29,1,29.1,243,243,243,243,243,1,0,0,SCB,Target,2,170,0.6
8,30,2,30.2,231,231,231,231,231,1,0,0,SCB,Pseudohomophone,1,170,0.4
8,31,3,31.3,418,418,418,1058,418,1,1,0,SCB,Ortho_control,3,170,0.8
8,32,1,32.1,161,161,161,161,161,1,0,0,SCB,Target,2,170,1
8,34,3,34.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,170,1
8,35,1,35.1,314,314,314,475,314,1,0,0,SCB,Target,2,170,0.7
8,36,2,36.2,306,306,306,306,306,1,0,0,SCB,Pseudohomophone,1,170,0.3
8,37,3,37.3,214,214,214,214,214,1,0,0,SCB,Ortho_control,3,170,1
8,38,1,38.1,144,144,144,311,144,1,1,0,SCB,Target,2,170,0.5
8,39,2,39.2,209,209,209,386,209,1,1,0,SCB,Pseudohomophone,1,170,0
8,41,1,41.1,245,245,245,245,245,1,0,0,SCB,Target,2,170,0.5
8,42,2,42.2,270,NA,350,350,350,1,0,0,SCB,Pseudohomophone,1,170,0.5
8,43,3,43.3,187,NA,187,2234,1504,1,1,1,SCB,Ortho_control,3,170,0.7
8,44,1,44.1,226,226,226,226,226,1,0,0,SCB,Target,2,170,0.3
8,45,2,45.2,310,NA,567,567,567,1,0,0,SCB,Pseudohomophone,1,170,1
8,47,1,47.1,189,189,189,189,189,1,0,0,SCB,Target,2,170,0.9
8,48,2,48.2,174,174,174,174,174,1,0,0,SCB,Pseudohomophone,1,170,1
8,49,3,49.3,266,NA,445,445,445,1,0,0,SCB,Ortho_control,3,170,0
8,50,1,50.1,272,272,272,272,272,1,0,0,SCB,Target,2,170,0.5
8,51,2,51.2,350,NA,600,600,600,1,0,0,SCB,Pseudohomophone,1,170,0.3
8,53,1,53.1,271,NA,420,420,420,1,0,0,SCB,Target,2,170,0.8
8,54,2,54.2,221,221,221,221,221,1,0,0,SCB,Pseudohomophone,1,170,0.7
8,55,3,55.3,185,185,185,185,185,1,0,0,SCB,Ortho_control,3,170,0.7
8,56,1,56.1,172,NA,172,566,538,1,0,1,SCB,Target,2,170,0.1
8,57,2,57.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,170,0.2
8,58,3,58.3,193,193,193,193,193,1,0,0,SCB,Ortho_control,3,170,0.7
8,59,1,59.1,226,226,226,226,226,1,0,0,SCB,Target,2,170,0
8,60,2,60.2,272,NA,468,468,468,1,0,0,SCB,Pseudohomophone,1,170,0.3
8,61,3,61.3,233,233,233,233,233,1,0,0,SCB,Ortho_control,3,170,0.1
8,62,1,62.1,195,NA,365,365,365,1,0,0,SCB,Target,2,170,1
8,63,2,63.2,248,248,248,702,248,1,1,0,SCB,Pseudohomophone,1,170,0
8,64,3,64.3,196,196,196,196,196,1,0,0,SCB,Ortho_control,3,170,1
8,65,1,65.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,170,1
8,66,2,66.2,458,NA,458,928,1159,1,0,1,SCB,Pseudohomophone,1,170,1
8,67,3,67.3,386,NA,841,1385,1237,1,1,1,SCB,Ortho_control,3,170,0.9
8,68,1,68.1,264,NA,462,462,462,1,0,0,SCB,Target,2,170,1
8,69,2,69.2,124,NA,124,751,971,1,0,1,SCB,Pseudohomophone,1,170,0.7
8,70,3,70.3,490,490,490,490,490,1,0,0,SCB,Ortho_control,3,170,0.9
8,71,1,71.1,202,202,202,244,202,1,1,0,SCB,Target,2,170,0.9
8,72,2,72.2,271,NA,271,503,790,1,0,1,SCB,Pseudohomophone,1,170,0.9
8,73,3,73.3,264,264,264,264,264,1,0,0,SCB,Ortho_control,3,170,0.9
8,74,1,74.1,228,228,228,228,228,1,0,0,SCB,Target,2,170,0.6
8,75,2,75.2,270,270,270,270,270,1,0,0,SCB,Pseudohomophone,1,170,0.8
8,76,3,76.3,491,491,491,649,491,1,1,0,SCB,Ortho_control,3,170,0.9
8,77,1,77.1,277,277,277,277,277,1,0,0,SCB,Target,2,170,0.9
8,78,2,78.2,165,165,165,165,165,1,0,0,SCB,Pseudohomophone,1,170,0.9
8,79,3,79.3,NA,NA,NA,323,NA,0,1,0,SCB,Ortho_control,3,170,0.4
8,80,1,80.1,196,196,196,196,196,1,0,0,SCB,Target,2,170,0.8
8,81,2,81.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,170,1
8,82,3,82.3,317,317,317,317,317,1,0,0,SCB,Ortho_control,3,170,0.7
8,83,1,83.1,271,271,271,590,271,1,1,0,SCB,Target,2,170,1
8,84,2,84.2,289,NA,455,455,455,1,0,0,SCB,Pseudohomophone,1,170,0.5
8,86,1,86.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,170,0.2
8,87,2,87.2,333,333,333,703,333,1,1,0,SCB,Pseudohomophone,1,170,0.7
8,88,3,88.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,170,0.7
8,89,1,89.1,123,123,123,515,123,1,1,0,SCB,Target,2,170,0.8
8,90,2,90.2,228,228,228,889,228,1,1,0,SCB,Pseudohomophone,1,170,1
8,91,3,91.3,217,217,217,217,217,1,0,0,SCB,Ortho_control,3,170,0
8,93,2,93.2,618,618,618,618,618,1,0,0,SCB,Pseudohomophone,1,170,0.7
8,94,3,94.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,170,0.8
8,95,1,95.1,NA,NA,NA,138,NA,0,1,0,SCB,Target,2,170,0.6
8,96,2,96.2,239,NA,424,596,424,1,1,0,SCB,Pseudohomophone,1,170,0
8,97,3,97.3,328,328,328,328,328,1,0,0,SCB,Ortho_control,3,170,0.6
8,98,1,98.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,170,0.7
8,99,2,99.2,198,198,198,198,198,1,0,0,SCB,Pseudohomophone,1,170,0.8
8,100,3,100.3,254,NA,254,634,753,1,1,1,SCB,Ortho_control,3,170,1
8,101,1,101.1,351,351,351,351,351,1,0,0,SCB,Target,2,170,1
8,102,2,102.2,284,284,284,365,284,1,1,0,SCB,Pseudohomophone,1,170,0.9
8,103,3,103.3,687,687,687,1221,687,1,1,0,SCB,Ortho_control,3,170,0.4
8,104,1,104.1,286,286,286,286,286,1,0,0,SCB,Target,2,170,0.5
8,105,2,105.2,595,595,595,595,595,1,0,0,SCB,Pseudohomophone,1,170,0.6
8,107,1,107.1,148,148,148,385,148,1,0,0,SCB,Target,2,170,0.4
8,108,2,108.2,177,177,177,177,177,1,0,0,SCB,Pseudohomophone,1,170,1
8,109,3,109.3,648,648,648,798,648,1,0,0,SCB,Ortho_control,3,170,0.2
8,110,1,110.1,220,220,220,220,220,1,0,0,SCB,Target,2,170,0.4
8,111,2,111.2,432,432,432,432,432,1,0,0,SCB,Pseudohomophone,1,170,0.7
8,112,3,112.3,274,NA,274,274,NA,1,0,1,SCB,Ortho_control,3,170,1
8,113,1,113.1,174,174,174,174,174,1,0,0,SCB,Target,2,170,0.8
8,114,2,114.2,159,159,159,473,159,1,1,0,SCB,Pseudohomophone,1,170,1
8,115,3,115.3,181,181,181,360,181,1,1,0,SCB,Ortho_control,3,170,0
8,116,1,116.1,243,243,243,243,243,1,0,0,SCB,Target,2,170,0.8
8,117,2,117.2,277,277,277,277,277,1,0,0,SCB,Pseudohomophone,1,170,0.4
8,118,3,118.3,310,310,310,310,310,1,0,0,SCB,Ortho_control,3,170,1
8,119,1,119.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,170,0.6
8,120,2,120.2,304,304,304,1595,304,1,1,0,SCB,Pseudohomophone,1,170,1
8,121,3,121.3,71,71,71,71,71,1,0,0,SCB,Ortho_control,3,170,1
8,122,1,122.1,172,172,172,172,172,1,0,0,SCB,Target,2,170,0.8
8,123,2,123.2,449,NA,449,617,889,1,0,1,SCB,Pseudohomophone,1,170,0.1
8,124,3,124.3,225,225,225,436,225,1,1,0,SCB,Ortho_control,3,170,0.9
8,125,1,125.1,278,NA,444,444,444,1,0,0,SCB,Target,2,170,0.9
8,126,2,126.2,153,NA,328,495,328,1,1,0,SCB,Pseudohomophone,1,170,0.9
8,127,3,127.3,237,NA,560,1550,560,1,1,0,SCB,Ortho_control,3,170,0.1
8,128,1,128.1,235,235,235,235,235,1,0,0,SCB,Target,2,170,0.4
8,129,2,129.2,275,275,275,1009,275,1,0,0,SCB,Pseudohomophone,1,170,0.8
8,130,3,130.3,243,NA,243,760,1305,1,0,1,SCB,Ortho_control,3,170,0.3
8,131,1,131.1,178,NA,178,356,764,1,0,1,SCB,Target,2,170,0.5
8,132,2,132.2,566,NA,566,911,1312,1,0,1,SCB,Pseudohomophone,1,170,0.5
8,133,3,133.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,170,0.7
8,134,1,134.1,208,208,208,208,208,1,0,0,SCB,Target,2,170,0.8
8,136,3,136.3,320,320,320,967,320,1,1,0,SCB,Ortho_control,3,170,0.9
8,138,2,138.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,170,0.5
8,139,3,139.3,543,543,543,543,543,1,0,0,SCB,Ortho_control,3,170,1
8,140,1,140.1,182,182,182,182,182,1,0,0,SCB,Target,2,170,1
8,141,2,141.2,638,638,638,638,638,1,0,0,SCB,Pseudohomophone,1,170,0.8
8,142,3,142.3,242,242,242,242,242,1,0,0,SCB,Ortho_control,3,170,1
8,143,1,143.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,170,0.7
8,144,2,144.2,165,165,165,165,165,1,0,0,SCB,Pseudohomophone,1,170,1
8,145,3,145.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,170,0.1
8,146,1,146.1,251,NA,403,403,403,1,0,0,SCB,Target,2,170,0.1
8,147,2,147.2,231,231,231,231,756,1,0,1,SCB,Pseudohomophone,1,170,1
8,148,3,148.3,552,552,552,552,552,1,0,0,SCB,Ortho_control,3,170,1
8,149,1,149.1,335,335,335,335,335,1,0,0,SCB,Target,2,170,0.9
8,150,2,150.2,320,320,320,320,320,1,0,0,SCB,Pseudohomophone,1,170,0.5
8,151,3,151.3,466,466,466,466,466,1,0,0,SCB,Ortho_control,3,170,1
8,152,1,152.1,193,193,193,193,193,1,0,0,SCB,Target,2,170,1
8,153,2,153.2,504,504,504,504,504,1,0,0,SCB,Pseudohomophone,1,170,1
8,154,3,154.3,544,544,544,904,544,1,1,0,SCB,Ortho_control,3,170,0.8
8,156,2,156.2,382,382,382,382,382,1,0,0,SCB,Pseudohomophone,1,170,0.9
8,157,3,157.3,276,276,276,276,276,1,0,0,SCB,Ortho_control,3,170,1
8,158,1,158.1,228,228,228,228,228,1,0,0,SCB,Target,2,170,0.8
8,159,2,159.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,170,1
8,160,3,160.3,298,298,298,298,298,1,0,0,SCB,Ortho_control,3,170,0.3
8,161,1,161.1,316,316,316,316,316,1,0,0,SCB,Target,2,170,0.7
8,162,2,162.2,291,291,291,291,291,1,0,0,SCB,Pseudohomophone,1,170,0.9
8,163,3,163.3,388,388,388,894,388,1,1,0,SCB,Ortho_control,3,170,0
8,164,1,164.1,344,344,344,344,344,1,0,0,SCB,Target,2,170,0
8,165,2,165.2,164,164,164,612,164,1,1,0,SCB,Pseudohomophone,1,170,0.9
8,166,3,166.3,211,211,211,1052,211,1,1,0,SCB,Ortho_control,3,170,0.8
8,167,1,167.1,182,182,182,182,182,1,0,0,SCB,Target,2,170,0.3
8,168,2,168.2,260,NA,577,577,577,1,0,0,SCB,Pseudohomophone,1,170,0.5
8,169,3,169.3,394,NA,394,860,1012,1,0,1,SCB,Ortho_control,3,170,0.6
8,170,1,170.1,186,186,186,186,186,1,0,0,SCB,Target,2,170,1
8,171,2,171.2,220,220,220,220,220,1,0,0,SCB,Pseudohomophone,1,170,0.7
8,172,3,172.3,NA,NA,NA,529,NA,0,1,0,SCB,Ortho_control,3,170,1
8,173,1,173.1,179,179,179,179,179,1,0,0,SCB,Target,2,170,0.9
8,174,2,174.2,672,672,672,672,672,1,0,0,SCB,Pseudohomophone,1,170,1
8,175,3,175.3,136,136,136,619,136,1,1,0,SCB,Ortho_control,3,170,0.8
8,176,1,176.1,155,155,155,322,155,1,1,0,SCB,Target,2,170,0.4
8,177,2,177.2,177,NA,177,1151,1301,1,0,1,SCB,Pseudohomophone,1,170,0.6
8,178,3,178.3,601,601,601,601,601,1,0,0,SCB,Ortho_control,3,170,0.7
8,179,1,179.1,202,202,202,202,202,1,0,0,SCB,Target,2,170,0.6
8,180,2,180.2,216,216,216,216,216,1,0,0,SCB,Pseudohomophone,1,170,0.6
9,1,1,1.1,255,255,255,255,255,1,0,0,SCB,Target,2,273.5,0
9,2,2,2.2,191,191,191,191,191,1,0,0,SCB,Pseudohomophone,1,273.5,0.2
9,3,3,3.3,NA,NA,NA,529,NA,0,1,0,SCB,Ortho_control,3,273.5,0.2
9,4,1,4.1,199,199,199,616,199,1,0,0,SCB,Target,2,273.5,0.9
9,5,2,5.2,245,245,245,245,245,1,0,0,SCB,Pseudohomophone,1,273.5,0.3
9,6,3,6.3,287,287,287,554,287,1,1,0,SCB,Ortho_control,3,273.5,0.1
9,7,1,7.1,250,250,250,421,250,1,0,0,SCB,Target,2,273.5,0.5
9,8,2,8.2,NA,NA,NA,325,NA,0,0,0,SCB,Pseudohomophone,1,273.5,0.3
9,9,3,9.3,471,NA,684,962,900,1,0,1,SCB,Ortho_control,3,273.5,0.7
9,10,1,10.1,149,149,149,149,149,1,0,0,SCB,Target,2,273.5,0.4
9,12,3,12.3,160,160,160,354,160,1,1,0,SCB,Ortho_control,3,273.5,0.9
9,13,1,13.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,273.5,0.7
9,14,2,14.2,283,283,283,283,283,1,0,0,SCB,Pseudohomophone,1,273.5,0.9
9,15,3,15.3,NA,NA,NA,239,NA,0,1,0,SCB,Ortho_control,3,273.5,1
9,16,1,16.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,273.5,0
9,17,2,17.2,159,159,159,159,159,1,0,0,SCB,Pseudohomophone,1,273.5,1
9,18,3,18.3,NA,NA,NA,335,NA,0,1,0,SCB,Ortho_control,3,273.5,0.1
9,19,1,19.1,166,166,166,166,166,1,0,0,SCB,Target,2,273.5,0.6
9,20,2,20.2,231,231,231,585,231,1,1,0,SCB,Pseudohomophone,1,273.5,0
9,21,3,21.3,316,316,316,688,316,1,0,0,SCB,Ortho_control,3,273.5,0.5
9,22,1,22.1,339,339,339,339,339,1,0,0,SCB,Target,2,273.5,0.9
9,23,2,23.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,273.5,0.8
9,24,3,24.3,203,203,203,939,203,1,1,0,SCB,Ortho_control,3,273.5,0.8
9,25,1,25.1,276,276,276,276,276,1,0,0,SCB,Target,2,273.5,0.2
9,26,2,26.2,276,276,276,276,276,1,0,0,SCB,Pseudohomophone,1,273.5,0.8
9,27,3,27.3,225,225,225,353,225,1,0,0,SCB,Ortho_control,3,273.5,0.4
9,28,1,28.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,273.5,1
9,29,2,29.2,188,NA,368,368,368,1,0,0,SCB,Pseudohomophone,1,273.5,0.6
9,30,3,30.3,147,147,147,147,147,1,0,0,SCB,Ortho_control,3,273.5,0.4
9,31,1,31.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,273.5,0.8
9,32,2,32.2,186,186,186,186,186,1,0,0,SCB,Pseudohomophone,1,273.5,1
9,33,3,33.3,186,NA,411,1206,411,1,1,0,SCB,Ortho_control,3,273.5,0.1
9,34,1,34.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,273.5,1
9,35,2,35.2,269,269,269,269,269,1,0,0,SCB,Pseudohomophone,1,273.5,0.7
9,36,3,36.3,189,189,189,189,189,1,0,0,SCB,Ortho_control,3,273.5,0.3
9,37,1,37.1,257,257,257,704,257,1,0,0,SCB,Target,2,273.5,1
9,38,2,38.2,190,190,190,190,190,1,0,0,SCB,Pseudohomophone,1,273.5,0.5
9,39,3,39.3,153,153,153,284,153,1,1,0,SCB,Ortho_control,3,273.5,0
9,40,1,40.1,132,132,132,132,132,1,0,0,SCB,Target,2,273.5,0.9
9,41,2,41.2,275,275,275,275,275,1,0,0,SCB,Pseudohomophone,1,273.5,0.5
9,42,3,42.3,324,NA,585,585,585,1,0,0,SCB,Ortho_control,3,273.5,0.5
9,43,1,43.1,183,183,183,183,183,1,0,0,SCB,Target,2,273.5,0.7
