subject,item,condition,ID,ffd,sfd,gzd,tvt,gpt,skp,rgi,rgo,exp,wordtype,wordtype3,target.freq,relative.freq,word.freq,pred.raw,pred.split,divergence
36,79,3,79.3,176,176,176,406,176,1,0,0,SCA,Ortho_control,3,L,H,H,0.1,low,256
36,80,1,80.1,192,192,192,192,192,1,0,0,SCA,Target,2,L,T,L,0.8,high,256
36,82,3,82.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,0.9,high,256
36,83,1,83.1,210,210,210,210,210,1,0,0,SCA,Target,2,H,T,H,0.1,low,256
36,84,2,84.2,520,520,520,796,739,1,1,1,SCA,Homophone,1,H,H,H,0,low,256
36,85,3,85.3,275,275,275,845,275,1,1,0,SCA,Ortho_control,3,H,L,L,0.4,high,256
36,86,1,86.1,160,NA,329,329,329,1,0,0,SCA,Target,2,H,T,L,0.7,high,256
36,87,2,87.2,282,NA,531,771,531,1,1,0,SCA,Homophone,1,H,L,L,0.3,low,256
36,88,3,88.3,NA,NA,NA,557,NA,0,1,0,SCA,Ortho_control,3,L,L,L,0.4,high,256
36,89,1,89.1,210,NA,368,368,368,1,0,0,SCA,Target,2,L,T,L,0.4,high,256
36,90,2,90.2,203,203,203,203,203,1,0,0,SCA,Homophone,1,L,H,L,0.4,high,256
36,91,3,91.3,172,172,172,172,172,1,0,0,SCA,Ortho_control,3,H,H,H,0.3,low,256
36,92,1,92.1,194,194,194,253,194,1,1,0,SCA,Target,2,H,T,H,0.4,high,256
36,93,2,93.2,421,421,421,889,549,1,1,1,SCA,Homophone,1,H,L,H,0.2,low,256
36,94,3,94.3,NA,NA,NA,245,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0.9,high,256
36,95,1,95.1,NA,NA,NA,173,NA,0,1,0,SCA,Target,2,L,T,L,0.2,low,256
36,96,2,96.2,191,191,191,191,191,1,0,0,SCA,Homophone,1,L,H,H,0.2,low,256
36,97,3,97.3,NA,NA,NA,284,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.7,high,256
36,98,1,98.1,153,153,153,153,153,1,0,0,SCA,Target,2,H,T,H,0.9,high,256
36,99,2,99.2,102,102,102,102,102,1,0,0,SCA,Homophone,1,H,L,L,0.3,low,256
36,100,3,100.3,171,NA,358,358,358,1,0,0,SCA,Ortho_control,3,H,H,H,0.9,high,256
36,101,1,101.1,153,153,153,153,364,1,0,1,SCA,Target,2,H,T,H,0,low,256
36,102,2,102.2,189,NA,362,362,362,1,0,0,SCA,Homophone,1,H,H,H,0.1,low,256
36,103,3,103.3,460,460,460,460,460,1,0,0,SCA,Ortho_control,3,H,L,L,0.9,high,256
36,104,1,104.1,227,227,227,227,545,1,0,1,SCA,Target,2,H,T,H,1,high,256
36,105,2,105.2,185,185,185,337,185,1,1,0,SCA,Homophone,1,H,L,L,1,high,256
36,106,3,106.3,159,159,159,400,159,1,1,0,SCA,Ortho_control,3,L,H,L,0.1,low,256
36,107,1,107.1,261,261,261,261,261,1,0,0,SCA,Target,2,L,T,L,0,low,256
36,108,2,108.2,215,NA,215,474,619,1,0,1,SCA,Homophone,1,L,H,H,0.5,high,256
36,109,3,109.3,189,NA,899,1098,899,1,0,0,SCA,Ortho_control,3,H,H,H,0.9,high,256
36,110,1,110.1,215,215,215,215,215,1,0,0,SCA,Target,2,H,T,H,0.5,high,256
36,111,2,111.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,1,high,256
36,112,3,112.3,166,166,166,358,166,1,0,0,SCA,Ortho_control,3,L,H,H,0.5,high,256
36,113,1,113.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.8,high,256
36,114,2,114.2,372,NA,372,592,864,1,0,1,SCA,Homophone,1,L,H,H,0.4,high,256
36,115,3,115.3,175,NA,344,808,344,1,1,0,SCA,Ortho_control,3,H,L,L,0.2,low,256
36,116,1,116.1,NA,NA,NA,833,NA,0,1,0,SCA,Target,2,H,T,H,0.5,high,256
36,117,2,117.2,243,243,243,243,243,1,0,0,SCA,Homophone,1,H,L,L,0.9,high,256
36,118,3,118.3,215,215,215,215,215,1,0,0,SCA,Ortho_control,3,H,H,H,0.1,low,256
36,119,1,119.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0,low,256
36,120,2,120.2,275,275,275,275,543,1,0,1,SCA,Homophone,1,H,H,H,0,low,256
36,121,3,121.3,335,335,335,1193,335,1,1,0,SCA,Ortho_control,3,L,H,H,0.7,high,256
36,122,1,122.1,512,NA,680,680,680,1,0,0,SCA,Target,2,L,T,L,0.3,low,256
36,123,2,123.2,346,346,346,510,346,1,1,0,SCA,Homophone,1,L,L,L,0.4,high,256
36,124,3,124.3,275,275,275,275,275,1,0,0,SCA,Ortho_control,3,L,H,H,0.2,low,256
36,126,2,126.2,207,207,207,207,207,1,0,0,SCA,Homophone,1,L,H,L,0.1,low,256
36,127,3,127.3,187,187,187,487,187,1,1,0,SCA,Ortho_control,3,L,L,L,0.7,high,256
36,128,1,128.1,232,232,232,232,232,1,0,0,SCA,Target,2,L,T,L,0.1,low,256
36,129,2,129.2,213,NA,580,580,580,1,0,0,SCA,Homophone,1,L,L,L,0.3,low,256
36,130,3,130.3,288,NA,507,797,507,1,1,0,SCA,Ortho_control,3,H,L,L,0.7,high,256
36,132,2,132.2,415,415,415,415,415,1,0,0,SCA,Homophone,1,H,H,H,0.5,high,256
36,133,3,133.3,208,NA,891,1338,891,1,0,0,SCA,Ortho_control,3,H,L,L,0.7,high,256
36,134,1,134.1,237,237,237,237,237,1,0,0,SCA,Target,2,H,T,H,0.4,high,256
36,135,2,135.2,411,411,411,656,411,1,1,0,SCA,Homophone,1,H,L,H,0.4,high,256
36,136,3,136.3,286,NA,754,754,754,1,0,0,SCA,Ortho_control,3,H,L,H,1,high,256
36,137,1,137.1,327,327,327,327,327,1,0,0,SCA,Target,2,H,T,H,0.2,low,256
36,138,2,138.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0.3,low,256
36,139,3,139.3,159,159,159,159,159,1,0,0,SCA,Ortho_control,3,H,H,H,0.6,high,256
36,140,1,140.1,194,194,194,194,194,1,0,0,SCA,Target,2,H,T,H,0.7,high,256
36,141,2,141.2,255,255,255,255,255,1,0,0,SCA,Homophone,1,H,L,L,0.1,low,256
36,142,3,142.3,280,280,280,280,280,1,0,0,SCA,Ortho_control,3,L,H,H,0.8,high,256
36,143,1,143.1,434,434,434,434,434,1,0,0,SCA,Target,2,L,T,L,0.1,low,256
36,145,3,145.3,391,391,391,894,593,1,0,1,SCA,Ortho_control,3,H,L,L,0.4,high,256
36,146,1,146.1,NA,NA,NA,222,NA,0,1,0,SCA,Target,2,H,T,H,0.3,low,256
36,147,2,147.2,170,170,170,387,170,1,1,0,SCA,Homophone,1,H,L,L,0.4,high,256
36,148,3,148.3,NA,NA,NA,580,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.4,high,256
36,149,1,149.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,256
36,150,2,150.2,NA,NA,NA,263,NA,0,1,0,SCA,Homophone,1,L,H,L,0,low,256
36,151,3,151.3,550,550,550,550,550,1,0,0,SCA,Ortho_control,3,L,L,L,0,low,256
36,152,1,152.1,NA,NA,NA,187,NA,0,1,0,SCA,Target,2,L,T,L,0,low,256
36,153,2,153.2,237,NA,425,484,852,1,0,1,SCA,Homophone,1,L,L,L,0.1,low,256
36,154,3,154.3,191,NA,345,345,345,1,0,0,SCA,Ortho_control,3,L,H,H,1,high,256
36,155,1,155.1,198,NA,332,332,332,1,0,0,SCA,Target,2,L,T,L,1,high,256
36,156,2,156.2,183,NA,396,828,396,1,1,0,SCA,Homophone,1,L,H,H,0.4,high,256
36,157,3,157.3,245,245,245,702,245,1,1,0,SCA,Ortho_control,3,H,L,L,0.4,high,256
36,158,1,158.1,200,200,200,486,200,1,1,0,SCA,Target,2,H,T,H,0.8,high,256
36,159,2,159.2,NA,NA,NA,892,NA,0,1,0,SCA,Homophone,1,H,L,H,0.3,low,256
36,160,3,160.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.2,low,256
36,161,1,161.1,371,371,371,371,371,1,0,0,SCA,Target,2,L,T,L,0.4,high,256
36,162,2,162.2,NA,NA,NA,177,NA,0,1,0,SCA,Homophone,1,L,H,L,0,low,256
36,163,3,163.3,227,227,227,1128,227,1,1,0,SCA,Ortho_control,3,H,L,H,0.4,high,256
36,164,1,164.1,190,190,190,511,190,1,1,0,SCA,Target,2,H,T,H,0.2,low,256
36,165,2,165.2,335,335,335,335,335,1,0,0,SCA,Homophone,1,H,L,H,0,low,256
36,166,3,166.3,NA,NA,NA,613,NA,0,1,0,SCA,Ortho_control,3,H,L,H,0.8,high,256
36,167,1,167.1,151,151,151,151,151,1,0,0,SCA,Target,2,H,T,H,0.1,low,256
36,168,2,168.2,189,189,189,189,189,1,0,0,SCA,Homophone,1,H,L,H,0,low,256
37,1,3,1.3,NA,NA,NA,210,NA,0,1,0,SCA,Ortho_control,3,L,H,L,0,low,162.5
37,2,1,2.1,NA,NA,NA,187,NA,0,1,0,SCA,Target,2,L,T,L,0,low,162.5
37,3,2,3.2,361,361,361,361,361,1,0,0,SCA,Homophone,1,L,H,H,0,low,162.5
37,4,3,4.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.1,low,162.5
37,5,1,5.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.6,high,162.5
37,6,2,6.2,196,196,196,248,196,1,1,0,SCA,Homophone,1,H,L,L,0.6,high,162.5
37,7,3,7.3,362,362,362,362,362,1,0,0,SCA,Ortho_control,3,H,H,H,0.3,low,162.5
37,8,1,8.1,265,265,265,265,265,1,0,0,SCA,Target,2,H,T,H,0,low,162.5
37,9,2,9.2,306,306,306,306,306,1,0,0,SCA,Homophone,1,H,H,H,0.2,low,162.5
37,10,3,10.3,332,332,332,332,332,1,0,0,SCA,Ortho_control,3,L,H,H,0.2,low,162.5
37,11,1,11.1,272,272,272,272,272,1,0,0,SCA,Target,2,L,T,L,0.3,low,162.5
37,12,2,12.2,NA,NA,NA,177,NA,0,1,0,SCA,Homophone,1,L,H,H,0,low,162.5
37,13,3,13.3,249,249,249,550,249,1,0,0,SCA,Ortho_control,3,H,L,L,0.3,low,162.5
37,14,1,14.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,1,high,162.5
37,15,2,15.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.7,high,162.5
37,16,3,16.3,215,215,215,320,215,1,1,0,SCA,Ortho_control,3,H,H,H,0.9,high,162.5
37,17,1,17.1,173,173,173,173,414,1,0,1,SCA,Target,2,H,T,L,0.8,high,162.5
37,18,2,18.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0.8,high,162.5
37,20,1,20.1,178,NA,390,390,390,1,0,0,SCA,Target,2,H,T,H,1,high,162.5
37,21,2,21.2,160,NA,160,678,852,1,0,1,SCA,Homophone,1,H,L,L,0.7,high,162.5
37,22,3,22.3,356,356,356,356,356,1,0,0,SCA,Ortho_control,3,L,H,H,0.5,high,162.5
37,23,1,23.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.3,low,162.5
37,24,2,24.2,NA,NA,NA,148,NA,0,0,0,SCA,Homophone,1,L,H,H,0.2,low,162.5
37,25,3,25.3,195,195,195,195,195,1,0,0,SCA,Ortho_control,3,H,H,H,0,low,162.5
37,26,1,26.1,424,424,424,424,424,1,0,0,SCA,Target,2,H,T,H,0,low,162.5
37,28,3,28.3,187,187,187,187,187,1,0,0,SCA,Ortho_control,3,L,H,L,0.1,low,162.5
37,30,2,30.2,325,NA,463,463,463,1,0,0,SCA,Homophone,1,L,H,L,0,low,162.5
37,31,3,31.3,241,241,241,241,463,1,0,1,SCA,Ortho_control,3,H,L,H,0.6,high,162.5
37,32,1,32.1,NA,NA,NA,313,NA,0,1,0,SCA,Target,2,H,T,H,0.1,low,162.5
37,33,2,33.2,186,186,186,186,186,1,0,0,SCA,Homophone,1,H,L,L,0.9,high,162.5
37,34,3,34.3,195,195,195,407,195,1,1,0,SCA,Ortho_control,3,L,H,H,0.5,high,162.5
37,35,1,35.1,390,390,390,390,390,1,0,0,SCA,Target,2,L,T,L,0.9,high,162.5
37,36,2,36.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.4,high,162.5
37,37,3,37.3,280,280,280,529,280,1,1,0,SCA,Ortho_control,3,L,L,L,0,low,162.5
37,38,1,38.1,149,149,149,149,149,1,0,0,SCA,Target,2,L,T,L,0.9,high,162.5
37,39,2,39.2,NA,NA,NA,92,NA,0,1,0,SCA,Homophone,1,L,L,L,0.3,low,162.5
37,40,3,40.3,181,181,181,636,181,1,1,0,SCA,Ortho_control,3,L,H,L,0.3,low,162.5
37,41,1,41.1,191,191,191,191,191,1,0,0,SCA,Target,2,L,T,L,0.2,low,162.5
37,42,2,42.2,265,265,265,265,265,1,0,0,SCA,Homophone,1,L,H,L,0,low,162.5
37,43,3,43.3,NA,NA,NA,444,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0.7,high,162.5
37,44,1,44.1,307,NA,451,451,451,1,0,0,SCA,Target,2,L,T,L,0,low,162.5
37,45,2,45.2,336,336,336,336,336,1,0,0,SCA,Homophone,1,L,L,L,0.1,low,162.5
37,46,3,46.3,NA,NA,NA,331,NA,0,1,0,SCA,Ortho_control,3,L,H,L,0,low,162.5
37,47,1,47.1,234,234,234,320,382,1,1,1,SCA,Target,2,L,T,L,0.1,low,162.5
37,48,2,48.2,NA,NA,NA,209,NA,0,1,0,SCA,Homophone,1,L,H,L,0,low,162.5
37,49,3,49.3,264,264,264,264,264,1,0,0,SCA,Ortho_control,3,L,H,H,0,low,162.5
37,50,1,50.1,239,NA,401,401,401,1,0,0,SCA,Target,2,L,T,L,0.1,low,162.5
37,51,2,51.2,223,223,223,223,223,1,0,0,SCA,Homophone,1,L,L,L,0.7,high,162.5
37,52,3,52.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,1,high,162.5
37,53,1,53.1,218,218,218,218,218,1,0,0,SCA,Target,2,H,T,H,0.8,high,162.5
37,54,2,54.2,189,189,189,189,189,1,0,0,SCA,Homophone,1,H,H,H,1,high,162.5
37,55,3,55.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0,low,162.5
37,56,1,56.1,227,227,227,509,227,1,1,0,SCA,Target,2,L,T,L,0.1,low,162.5
37,57,2,57.2,428,428,428,428,428,1,0,0,SCA,Homophone,1,L,L,L,0,low,162.5
37,58,3,58.3,213,213,213,580,213,1,1,0,SCA,Ortho_control,3,L,H,H,0.2,low,162.5
37,59,1,59.1,348,348,348,348,348,1,0,0,SCA,Target,2,L,T,L,0.6,high,162.5
37,60,2,60.2,NA,NA,NA,278,NA,0,1,0,SCA,Homophone,1,L,H,H,0.8,high,162.5
37,61,3,61.3,234,234,234,627,234,1,1,0,SCA,Ortho_control,3,H,L,L,0,low,162.5
37,62,1,62.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.9,high,162.5
37,63,2,63.2,226,226,226,226,226,1,0,0,SCA,Homophone,1,H,L,H,0.9,high,162.5
37,64,3,64.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.8,high,162.5
37,65,1,65.1,212,212,212,212,212,1,0,0,SCA,Target,2,H,T,H,0.5,high,162.5
37,66,2,66.2,NA,NA,NA,136,NA,0,1,0,SCA,Homophone,1,H,H,H,0.5,high,162.5
37,67,3,67.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0,low,162.5
37,68,1,68.1,355,355,355,355,355,1,0,0,SCA,Target,2,H,T,H,0,low,162.5
37,69,2,69.2,NA,NA,NA,146,NA,0,1,0,SCA,Homophone,1,H,L,L,0,low,162.5
37,70,3,70.3,253,253,253,253,253,1,0,0,SCA,Ortho_control,3,L,H,L,0,low,162.5
37,71,1,71.1,267,NA,627,627,627,1,0,0,SCA,Target,2,L,T,L,0,low,162.5
37,72,2,72.2,155,NA,317,317,317,1,0,0,SCA,Homophone,1,L,H,H,0,low,162.5
37,73,3,73.3,170,170,170,326,170,1,1,0,SCA,Ortho_control,3,L,H,H,0.5,high,162.5
37,74,1,74.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,162.5
37,75,2,75.2,347,347,347,347,477,1,0,1,SCA,Homophone,1,L,L,L,0.2,low,162.5
37,76,3,76.3,203,203,203,203,203,1,0,0,SCA,Ortho_control,3,L,H,H,0.7,high,162.5
37,77,1,77.1,338,338,338,338,338,1,0,0,SCA,Target,2,L,T,L,0.3,low,162.5
37,78,2,78.2,377,NA,503,503,503,1,0,0,SCA,Homophone,1,L,H,H,0.6,high,162.5
37,79,3,79.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.1,low,162.5
37,80,1,80.1,158,158,158,158,158,1,0,0,SCA,Target,2,L,T,L,0.8,high,162.5
37,81,2,81.2,NA,NA,NA,217,NA,0,1,0,SCA,Homophone,1,L,L,L,0.3,low,162.5
37,82,3,82.3,293,293,293,293,293,1,0,0,SCA,Ortho_control,3,H,H,H,0.9,high,162.5
37,83,1,83.1,330,330,330,330,330,1,0,0,SCA,Target,2,H,T,H,0.1,low,162.5
37,84,2,84.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0,low,162.5
37,85,3,85.3,198,198,198,889,198,1,1,0,SCA,Ortho_control,3,H,L,L,0.4,high,162.5
37,86,1,86.1,157,NA,306,306,306,1,0,0,SCA,Target,2,H,T,L,0.7,high,162.5
37,87,2,87.2,227,NA,390,559,390,1,1,0,SCA,Homophone,1,H,L,L,0.3,low,162.5
37,88,3,88.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0.4,high,162.5
37,89,1,89.1,168,NA,350,350,350,1,0,0,SCA,Target,2,L,T,L,0.4,high,162.5
37,90,2,90.2,277,277,277,277,277,1,0,0,SCA,Homophone,1,L,H,L,0.4,high,162.5
37,91,3,91.3,327,327,327,640,600,1,1,1,SCA,Ortho_control,3,H,H,H,0.3,low,162.5
37,92,1,92.1,162,162,162,162,162,1,0,0,SCA,Target,2,H,T,H,0.4,high,162.5
37,93,2,93.2,356,356,356,356,356,1,0,0,SCA,Homophone,1,H,L,H,0.2,low,162.5
37,94,3,94.3,336,336,336,336,336,1,0,0,SCA,Ortho_control,3,L,L,L,0.9,high,162.5
37,95,1,95.1,195,195,195,195,195,1,0,0,SCA,Target,2,L,T,L,0.2,low,162.5
37,96,2,96.2,257,257,257,257,257,1,0,0,SCA,Homophone,1,L,H,H,0.2,low,162.5
37,97,3,97.3,220,220,220,460,220,1,1,0,SCA,Ortho_control,3,H,L,L,0.7,high,162.5
37,98,1,98.1,205,205,205,205,205,1,0,0,SCA,Target,2,H,T,H,0.9,high,162.5
37,99,2,99.2,168,NA,525,525,525,1,0,0,SCA,Homophone,1,H,L,L,0.3,low,162.5
37,100,3,100.3,241,241,241,451,241,1,0,0,SCA,Ortho_control,3,H,H,H,0.9,high,162.5
37,101,1,101.1,318,318,318,318,318,1,0,0,SCA,Target,2,H,T,H,0,low,162.5
37,103,3,103.3,153,153,153,153,153,1,0,0,SCA,Ortho_control,3,H,L,L,0.9,high,162.5
37,104,1,104.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,1,high,162.5
37,105,2,105.2,161,161,161,436,161,1,1,0,SCA,Homophone,1,H,L,L,1,high,162.5
37,106,3,106.3,207,207,207,500,207,1,1,0,SCA,Ortho_control,3,L,H,L,0.1,low,162.5
37,107,1,107.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0,low,162.5
37,108,2,108.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.5,high,162.5
37,109,3,109.3,197,197,197,406,197,1,1,0,SCA,Ortho_control,3,H,H,H,0.9,high,162.5
37,110,1,110.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.5,high,162.5
37,111,2,111.2,283,283,283,486,283,1,1,0,SCA,Homophone,1,H,L,H,1,high,162.5
37,112,3,112.3,346,346,346,346,346,1,0,0,SCA,Ortho_control,3,L,H,H,0.5,high,162.5
37,113,1,113.1,197,197,197,197,197,1,0,0,SCA,Target,2,L,T,L,0.8,high,162.5
37,114,2,114.2,180,180,180,180,180,1,0,0,SCA,Homophone,1,L,H,H,0.4,high,162.5
37,115,3,115.3,NA,NA,NA,269,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.2,low,162.5
37,117,2,117.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.9,high,162.5
37,118,3,118.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,0.1,low,162.5
37,119,1,119.1,318,318,318,318,318,1,0,0,SCA,Target,2,H,T,H,0,low,162.5
37,120,2,120.2,NA,NA,NA,439,NA,0,1,0,SCA,Homophone,1,H,H,H,0,low,162.5
37,122,1,122.1,405,405,405,405,405,1,0,0,SCA,Target,2,L,T,L,0.3,low,162.5
37,123,2,123.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,L,L,0.4,high,162.5
37,124,3,124.3,353,353,353,529,353,1,1,0,SCA,Ortho_control,3,L,H,H,0.2,low,162.5
37,125,1,125.1,301,301,301,301,301,1,0,0,SCA,Target,2,L,T,L,0.2,low,162.5
37,126,2,126.2,213,213,213,213,213,1,0,0,SCA,Homophone,1,L,H,L,0.1,low,162.5
37,127,3,127.3,395,395,395,395,395,1,0,0,SCA,Ortho_control,3,L,L,L,0.7,high,162.5
37,128,1,128.1,406,NA,406,1106,1180,1,1,1,SCA,Target,2,L,T,L,0.1,low,162.5
37,129,2,129.2,214,NA,708,708,708,1,0,0,SCA,Homophone,1,L,L,L,0.3,low,162.5
37,130,3,130.3,NA,NA,NA,675,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.7,high,162.5
37,131,1,131.1,142,142,142,142,142,1,0,0,SCA,Target,2,H,T,H,0.1,low,162.5
37,133,3,133.3,262,262,262,262,262,1,0,0,SCA,Ortho_control,3,H,L,L,0.7,high,162.5
37,134,1,134.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.4,high,162.5
37,135,2,135.2,230,230,230,230,230,1,0,0,SCA,Homophone,1,H,L,H,0.4,high,162.5
37,136,3,136.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,H,1,high,162.5
37,137,1,137.1,NA,NA,NA,160,NA,0,1,0,SCA,Target,2,H,T,H,0.2,low,162.5
37,138,2,138.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0.3,low,162.5
37,139,3,139.3,231,231,231,231,231,1,0,0,SCA,Ortho_control,3,H,H,H,0.6,high,162.5
37,140,1,140.1,230,230,230,230,230,1,0,0,SCA,Target,2,H,T,H,0.7,high,162.5
37,141,2,141.2,241,241,241,241,241,1,0,0,SCA,Homophone,1,H,L,L,0.1,low,162.5
37,142,3,142.3,241,241,241,241,241,1,0,0,SCA,Ortho_control,3,L,H,H,0.8,high,162.5
37,143,1,143.1,351,351,351,351,351,1,0,0,SCA,Target,2,L,T,L,0.1,low,162.5
37,144,2,144.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.9,high,162.5
37,145,3,145.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.4,high,162.5
37,146,1,146.1,167,167,167,167,167,1,0,0,SCA,Target,2,H,T,H,0.3,low,162.5
37,148,3,148.3,192,192,192,192,192,1,0,0,SCA,Ortho_control,3,L,H,H,0.4,high,162.5
37,149,1,149.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,162.5
37,150,2,150.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,L,0,low,162.5
37,151,3,151.3,502,502,502,502,502,1,0,0,SCA,Ortho_control,3,L,L,L,0,low,162.5
37,152,1,152.1,188,188,188,188,188,1,0,0,SCA,Target,2,L,T,L,0,low,162.5
37,153,2,153.2,194,NA,194,427,752,1,0,1,SCA,Homophone,1,L,L,L,0.1,low,162.5
37,154,3,154.3,206,206,206,317,206,1,1,0,SCA,Ortho_control,3,L,H,H,1,high,162.5
37,155,1,155.1,193,193,193,193,193,1,0,0,SCA,Target,2,L,T,L,1,high,162.5
37,156,2,156.2,NA,NA,NA,329,NA,0,1,0,SCA,Homophone,1,L,H,H,0.4,high,162.5
37,157,3,157.3,206,206,206,435,206,1,1,0,SCA,Ortho_control,3,H,L,L,0.4,high,162.5
37,159,2,159.2,156,156,156,156,156,1,0,0,SCA,Homophone,1,H,L,H,0.3,low,162.5
37,160,3,160.3,276,NA,430,611,430,1,1,0,SCA,Ortho_control,3,L,H,H,0.2,low,162.5
37,161,1,161.1,255,255,255,255,255,1,0,0,SCA,Target,2,L,T,L,0.4,high,162.5
37,162,2,162.2,360,360,360,360,360,1,0,0,SCA,Homophone,1,L,H,L,0,low,162.5
37,163,3,163.3,222,222,222,430,222,1,1,0,SCA,Ortho_control,3,H,L,H,0.4,high,162.5
37,164,1,164.1,179,179,179,179,179,1,0,0,SCA,Target,2,H,T,H,0.2,low,162.5
37,165,2,165.2,219,219,219,219,778,1,0,1,SCA,Homophone,1,H,L,H,0,low,162.5
37,166,3,166.3,NA,NA,NA,253,NA,0,1,0,SCA,Ortho_control,3,H,L,H,0.8,high,162.5
37,167,1,167.1,195,195,195,195,195,1,0,0,SCA,Target,2,H,T,H,0.1,low,162.5
37,168,2,168.2,175,175,175,294,175,1,1,0,SCA,Homophone,1,H,L,H,0,low,162.5
38,1,3,1.3,162,162,162,162,162,1,0,0,SCA,Ortho_control,3,L,H,L,0,low,152
38,2,1,2.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0,low,152
38,3,2,3.2,NA,NA,NA,143,NA,0,1,0,SCA,Homophone,1,L,H,H,0,low,152
38,4,3,4.3,155,155,155,272,155,1,1,0,SCA,Ortho_control,3,H,L,L,0.1,low,152
38,5,1,5.1,315,315,315,315,540,1,0,1,SCA,Target,2,H,T,H,0.6,high,152
38,6,2,6.2,158,158,158,326,158,1,1,0,SCA,Homophone,1,H,L,L,0.6,high,152
38,7,3,7.3,153,153,153,247,153,1,1,0,SCA,Ortho_control,3,H,H,H,0.3,low,152
38,8,1,8.1,NA,NA,NA,79,NA,0,0,0,SCA,Target,2,H,T,H,0,low,152
38,9,2,9.2,NA,NA,NA,89,NA,0,1,0,SCA,Homophone,1,H,H,H,0.2,low,152
38,10,3,10.3,255,NA,472,906,472,1,1,0,SCA,Ortho_control,3,L,H,H,0.2,low,152
38,11,1,11.1,155,155,155,155,155,1,0,0,SCA,Target,2,L,T,L,0.3,low,152
38,12,2,12.2,351,351,351,351,351,1,0,0,SCA,Homophone,1,L,H,H,0,low,152
38,13,3,13.3,191,191,191,645,191,1,1,0,SCA,Ortho_control,3,H,L,L,0.3,low,152
38,14,1,14.1,201,201,201,201,201,1,0,0,SCA,Target,2,H,T,H,1,high,152
38,16,3,16.3,NA,NA,NA,477,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.9,high,152
38,17,1,17.1,153,153,153,153,153,1,0,0,SCA,Target,2,H,T,L,0.8,high,152
